index,gameweek,dayofweek,date,h_Team,score,a_Team,att,stadium,ref,report_link,h_scored,a_scored,id_game,h_r_before,a_r_before,h_r_after,a_r_after,h_result,a_result,h_score_diff,a_score_diff
2268,37,Sun,2022-05-15,Newcastle Utd,0,Arsenal,0,St. James' Park,0,https://fbref.com/en/stathead/matchup/squads/b2b47a98/18bb7c10/Newcastle-United-vs-Arsenal-History,0,0,2268,1,1,0,0,0.5,0.5,0,0
2269,37,Sun,2022-05-15,Tottenham,0,Burnley,0,Tottenham Hotspur Stadium,0,https://fbref.com/en/stathead/matchup/squads/943e8050/361ca564/Burnley-vs-Tottenham-Hotspur-History,0,0,2269,1,1,0,0,0.5,0.5,0,0
2270,38,Sun,2022-05-22,Leicester City,0,Southampton,0,King Power Stadium,0,https://fbref.com/en/stathead/matchup/squads/a2d435b3/33c895d4/Leicester-City-vs-Southampton-History,0,0,2270,1,1,0,0,0.5,0.5,0,0
2271,38,Sun,2022-05-22,Norwich City,0,Tottenham,0,Carrow Road,0,https://fbref.com/en/stathead/matchup/squads/361ca564/1c781004/Tottenham-Hotspur-vs-Norwich-City-History,0,0,2271,1,1,0,0,0.5,0.5,0,0
2272,38,Sun,2022-05-22,Brighton,0,West Ham,0,The American Express Community Stadium,0,https://fbref.com/en/stathead/matchup/squads/d07537b9/7c21e445/Brighton-and-Hove-Albion-vs-West-Ham-United-History,0,0,2272,1,1,0,0,0.5,0.5,0,0
2273,38,Sun,2022-05-22,Brentford,0,Leeds United,0,Brentford Community Stadium,0,https://fbref.com/en/stathead/matchup/squads/cd051869/5bfb9659/Brentford-vs-Leeds-United-History,0,0,2273,1,1,0,0,0.5,0.5,0,0
2274,38,Sun,2022-05-22,Liverpool,0,Wolves,0,Anfield,0,https://fbref.com/en/stathead/matchup/squads/8cec06e1/822bd0ba/Wolverhampton-Wanderers-vs-Liverpool-History,0,0,2274,1,1,0,0,0.5,0.5,0,0
2275,38,Sun,2022-05-22,Manchester City,0,Aston Villa,0,Etihad Stadium,0,https://fbref.com/en/stathead/matchup/squads/b8fd03ef/8602292d/Manchester-City-vs-Aston-Villa-History,0,0,2275,1,1,0,0,0.5,0.5,0,0
2276,38,Sun,2022-05-22,Burnley,0,Newcastle Utd,0,Turf Moor,0,https://fbref.com/en/stathead/matchup/squads/b2b47a98/943e8050/Newcastle-United-vs-Burnley-History,0,0,2276,1,1,0,0,0.5,0.5,0,0
2277,38,Sun,2022-05-22,Chelsea,0,Watford,0,Stamford Bridge,0,https://fbref.com/en/stathead/matchup/squads/cff3d9bb/2abfe087/Chelsea-vs-Watford-History,0,0,2277,1,1,0,0,0.5,0.5,0,0
2278,38,Sun,2022-05-22,Crystal Palace,0,Manchester Utd,0,Selhurst Park,0,https://fbref.com/en/stathead/matchup/squads/47c64c55/19538871/Crystal-Palace-vs-Manchester-United-History,0,0,2278,1,1,0,0,0.5,0.5,0,0
2279,38,Sun,2022-05-22,Arsenal,0,Everton,0,Emirates Stadium,0,https://fbref.com/en/stathead/matchup/squads/d3fd31cc/18bb7c10/Everton-vs-Arsenal-History,0,0,2279,1,1,0,0,0.5,0.5,0,0
